type,key,label,candidateCount,sampleAnswers
contains_letters,contains_letters:efi,E と F と I をすべて含む単語,14517,"abortifacient, birefraction, febricitation, refabrication, absorbefacient, sorbefacient, acecaffin, acecaffine, affiance, caffein, caffeina, caffeine"
contains_letters,contains_letters:dlt,D と L と T をすべて含む単語,14452,"abalienated, alabandite, bidental, bidentalia, bidential, bilineated, debilitant, dentilabial, detainable, teindable, abdominogenital, ablactated"
contains_letters,contains_letters:mpr,M と P と R をすべて含む単語,14367,"abampere, parabema, abamperes, absampere, preembarrass, abdominoposterior, absorptiometer, absorptiometric, accompanier, comparcioner, picrocarmine, accomplisher"
contains_letters,contains_letters:ahm,A と H と M をすべて含む単語,14283,"abashment, abashments, bashment, abbroachment, carbomethene, chronobarometer, abdominohysterectomy, abdominohysterotomy, abdominothoracic, rhabdomantic, abelmoschus, abepithymia"
contains_letters,contains_letters:glr,G と L と R をすべて含む単語,14252,"abnormalising, mislaboring, abnormalizing, aboriginal, algarrobin, laboring, aboriginality, nonobligatory, nonobligatorily, obligationary, aboriginally, laboringly"
contains_letters,contains_letters:bln,B と L と N をすべて含む単語,14222,"abactinal, albicant, nabalitic, abactinally, cannibality, incitability, abalation, ablation, abolition, albation, balloonation, battalion"
contains_letters,contains_letters:mou,M と O と U をすべて含む単語,14220,"abcoulomb, columba, abdominous, subdomains, abelmoschus, abnormous, submanor, abomasum, abomasus, abomasusi, abouchement, abrotanum"
contains_letters,contains_letters:rsy,R と S と Y をすべて含む単語,14208,"abdominohysterectomy, abdominohysterotomy, abhenrys, abshenry, abrasively, absyrtus, subtray, subturbary, absolutory, barratrously, absolvatory, absolvitory"
contains_letters,contains_letters:ehm,E と H と M をすべて含む単語,14203,"abashment, abashments, bashment, abbroachment, carbomethene, chronobarometer, abdominohysterectomy, abdominohysterotomy, abelmoschus, abepithymia, amphibiety, abhominable"
contains_letters,contains_letters:ew,E と W をすべて含む単語,14192,"aardwolves, ablewhackets, acheweed, chawed, acknew, wacken, acknowledge, acknowledged, acknowledgeable, acknowledgedly, acknowledgement, acknowledgment"
contains_letters,contains_letters:gst,G と S と T をすべて含む単語,14183,"abiogenesist, abiogenist, abnegations, geobotanist, obsignate, ablegates, bagatelles, ballastage, stageable, abnegates, abnegators, bargestone"
contains_letters,contains_letters:mru,M と R と U をすべて含む単語,14147,"abecedarium, abjurement, abnormous, submanor, abnumerable, blubberman, enumerable, lumberman, manurable, membranula, membranule, numberable"
contains_letters,contains_letters:aev,A と E と V をすべて含む単語,14143,"aardwolves, aasvogel, aasvogels, lovages, abave, abbevillian, bevillain, enviable, inviable, veniable, abbrev, beaver"
contains_letters,contains_letters:env,E と N と V をすべて含む単語,14138,"abbevillian, bevillain, enviable, inviable, veniable, abbreviating, reabbreviating, reverberating, revibrating, verbenating, verbigerating, abbreviation"
contains_letters,contains_letters:adm,A と D と M をすべて含む単語,14121,"abandonment, abodement, nonabandonment, abandonments, abandum, mbunda, abdom, baboodom, domba, abdomen, bemoaned, endamoeba"
contains_letters,contains_letters:hlr,H と L と R をすべて含む単語,14119,"abhorrently, abhorrible, ablepharia, ablepharon, balanophore, blepharoblennorrhea, ablepharous, sphaerobolus, ablepharus, pearlbush, abolisher, abolishers"
contains_letters,contains_letters:dtu,D と T と U をすべて含む単語,14113,"abducent, unabducted, abducentes, subaduncate, substanced, unsubstanced, abduct, abducted, abducting, unabdicating, abduction, abductions"
contains_letters,contains_letters:blr,B と L と R をすべて含む単語,14093,"abacterial, bacterial, bicalcarate, calibrate, calibrater, celibataire, irretraceable, irretractable, liberatrice, recalibrate, recitable, retractible"
contains_letters,contains_letters:ipy,I と P と Y をすべて含む単語,14062,"abdominoscopy, abepithymia, amphibiety, abiotrophy, abyssopelagic, ableptically, acceptability, peccability, absorptively, absorptivity, acanthopterygian, acanthopterygii"
contains_letters,contains_letters:lv,L と V をすべて含む単語,14062,"aardwolves, aasvogel, aasvogels, lovages, abbevillian, bevillain, enviable, inviable, veniable, abbreviatable, avertible, irretrievable"
contains_letters,contains_letters:apy,A と P と Y をすべて含む単語,14050,"abdominoscopy, abepithymia, amphibiety, abiotrophy, abyssopelagic, ablepsy, appeasably, ableptically, acceptability, peccability, abruptedly, abruptly"
contains_letters,contains_letters:chl,C と H と L をすべて含む単語,14011,"abelmoschus, ablach, albahaca, cabbalah, ablewhackets, abranchial, branchial, abranchialism, acacatechol, alcohate, alcoholate, cachalote"
contains_letters,contains_letters:ptu,P と T と U をすべて含む単語,14005,"abaptistum, abrupt, abruptedly, abrupter, perturbate, abruptest, butterpaste, perturbatress, abruptio, tubipora, abruption, unapprobation"
contains_letters,contains_letters:him,H と I と M をすべて含む単語,13968,"abdominohysterectomy, abdominohysterotomy, abdominothoracic, rhabdomantic, abepithymia, amphibiety, abhominable, abolishment, abolishments, nonestablishment, abrahamic, brahmachari"
contains_letters,contains_letters:cry,C と R と Y をすべて含む単語,13879,"abdominohysterectomy, abecedary, aberrancy, cranberry, abhorrency, abnormalcy, absorbancy, snobocracy, absorbency, nonabsorbency, abstractedly, abstractively"
contains_letters,contains_letters:cdt,C と D と T をすべて含む単語,13877,"abdicant, abdicate, abdicated, batidaceae, diabetic, abdicates, diabetics, abdicating, abdication, bandicoot, nonabdication, abdications"
contains_letters,contains_letters:gy,G と Y をすべて含む単語,13874,"abidingly, dabblingly, abying, babying, baying, byganging, abiogenetically, biogenetically, congealability, geobotanically, abiogeny, abiology"
contains_letters,contains_letters:blo,B と L と O をすべて含む単語,13858,"abalation, ablation, abolition, albation, balloonation, battalion, biliation, binational, bitonal, boltonia, libation, libational"
contains_letters,contains_letters:epy,E と P と Y をすべて含む単語,13792,"abepithymia, amphibiety, abyssopelagic, ablepsy, appeasably, ableptically, acceptability, peccability, abruptedly, absorptively, acalypterae, acalyptratae"
contains_letters,contains_letters:brs,B と R と S をすべて含む単語,13737,"abaiser, barbarise, barberries, barriers, bearberries, braies, braise, braises, brasier, brasiers, brasserie, brasseries"
contains_letters,contains_letters:eov,E と O と V をすべて含む単語,13735,"aardwolves, aasvogel, aasvogels, lovages, abbreviation, nonabortive, reverberation, revibration, verberation, vertebration, abbreviations, abortiveness"
contains_letters,contains_letters:hmo,H と M と O をすべて含む単語,13727,"abbroachment, carbomethene, chronobarometer, abdominohysterectomy, abdominohysterotomy, abdominothoracic, rhabdomantic, abelmoschus, abhominable, abmho, abohm, boomah"
contains_letters,contains_letters:deh,D と E と H をすべて含む単語,13664,"aahed, ahead, deadhead, deadheaded, hade, haded, haed, head, headed, ababdeh, beehead, beeheaded"
contains_letters,contains_letters:bls,B と L と S をすべて含む単語,13657,"abaculus, baculus, subclass, subclausal, subucula, abalones, asbolane, ballones, ballonnes, bassanello, bonsela, booleans"
contains_letters,contains_letters:lpu,L と P と U をすべて含む単語,13635,"ablepharous, sphaerobolus, ablepharus, pearlbush, abruptedly, abruptly, acanthocephalous, anthocephalous, cephalanthous, ctenocephalus, haplocaulescent, leontocephalous"
contains_letters,contains_letters:bno,B と N と O をすべて含む単語,13544,"abacination, abaction, anabiotic, antibiotic, antitobacco, botanic, botanica, cabotin, cibation, nonbotanic, abaddon, abandon"
contains_letters,contains_letters:adp,A と D と P をすべて含む単語,13456,"abdominoposterior, abdominoscope, abdominoscopy, abruptedly, academicianship, acalephoid, acidophile, cephalodia, cephaloid, cephalopodic, dolichocephal, dolichocephali"
contains_letters,contains_letters:mtu,M と T と U をすべて含む単語,13445,"abaptistum, abjurement, abouchement, abrotanum, obumbrant, absinthium, absolutism, automobilism, automobilist, automobilists, abstemious, abstemiously"
contains_letters,contains_letters:dpr,D と P と R をすべて含む単語,13431,"abdominoposterior, abruptedly, acetylperoxide, acetylphenylhydrazine, achondroplasia, achondroplastic, chondroplastic, plastochondria, acidoproteolytic, cyclopteridae, copperytailed, dactylopteridae"
contains_letters,contains_letters:brt,B と R と T をすべて含む単語,13423,"abacterial, bacterial, bicalcarate, calibrate, calibrater, celibataire, irretraceable, irretractable, liberatrice, recalibrate, recitable, retractible"
contains_letters,contains_letters:ak,A と K をすべて含む単語,13407,"aardvark, aardvarks, aback, back, caback, abaka, babka, baka, kaaba, kab, kabab, kabaka"
contains_letters,contains_letters:dop,D と O と P をすべて含む単語,13399,"abdominoposterior, abdominoscope, abdominoscopy, acalephoid, acidophile, cephalodia, cephaloid, cephalopodic, dolichocephal, dolichocephali, dolichocephalic, ophicephalidae"
contains_letters,contains_letters:glt,G と L と T をすべて含む単語,13379,"abalienating, batteling, belating, bigential, bitangential, bleating, ignitable, intangible, langbanite, langbeinite, tableting, tabletting"
contains_letters,contains_letters:irv,I と R と V をすべて含む単語,13346,"abbreviatable, avertible, irretrievable, liberative, retrievable, triverbal, triverbial, veritable, vertebrarterial, vibratile, abbreviate, aberrative"
contains_letters,contains_letters:bnr,B と N と R をすべて含む単語,13309,"abandoner, bandore, bareboned, broaden, broadened, broadener, deadborn, dearborn, endboard, nonbearded, nonbranded, reabandon"
contains_letters,contains_letters:pry,P と R と Y をすべて含む単語,13264,"abiotrophy, abruptedly, abruptly, absorptively, absorptivity, acalypterae, acalyptratae, acalyptrate, calypter, calypterae, calyptraea, calyptratae"
contains_letters,contains_letters:dlu,D と L と U をすべて含む単語,13210,"ablude, belaud, belauded, bluebead, deludable, laudable, abluted, bullated, tabulated, tubulated, aboundingly, abruptedly"
contains_letters,contains_letters:inv,I と N と V をすべて含む単語,13198,"abbevillian, bevillain, enviable, inviable, veniable, abbreviating, reabbreviating, reverberating, revibrating, verbenating, verbigerating, abbreviation"
contains_letters,contains_letters:ik,I と K をすべて含む単語,13176,"abhiseka, bakshishes, abkari, bakairi, karbi, abkhasian, abnaki, aboudikro, abricock, absarokite, strikeboat, achakzai"
contains_letters,contains_letters:egu,E と G と U をすべて含む単語,13166,"abigeus, abiogenous, basigenous, abjudge, abjudged, abjugate, aboveground, abusage, besague, subage, accentuating, antieugenic"
contains_letters,contains_letters:lpy,L と P と Y をすべて含む単語,13104,"abyssopelagic, ablepsy, appeasably, ableptically, acceptability, peccability, abruptedly, abruptly, absorptively, acalypha, acalypterae, acalyptratae"
contains_letters,contains_letters:chp,C と H と P をすべて含む単語,13004,"abiotrophic, batrachophobia, ophiobatrachia, trichopathophobia, trichophobia, academicianship, acaleph, acalepha, acalephae, acalephe, acephal, acephala"
contains_letters,contains_letters:etv,E と T と V をすべて含む単語,13000,"abbreviatable, avertible, irretrievable, liberative, retrievable, triverbal, triverbial, veritable, vertebrarterial, vibratile, abbreviate, aberrative"
contains_letters,contains_letters:clm,C と L と M をすべて含む単語,12994,"abcoulomb, columba, abdominovesical, vesicoabdominal, abelmoschus, ablastemic, acclimatisable, amicabilities, bimetallistic, blastematic, blastemic, cembalist"
contains_letters,contains_letters:hoy,H と O と Y をすべて含む単語,12932,"abdominohysterectomy, abdominohysterotomy, abhorrency, abhorrently, abiotrophy, abyssobenthonic, abyssolith, acantholysis, antischolastically, cantholysis, cytochalasin, nonscholastically"
contains_letters,contains_letters:fu,F と U をすべて含む単語,12923,"abuseful, suffusable, abusefully, abusefulness, balefulness, banefulness, unaffableness, unfeasable, unfeasableness, acetabuliferous, cobaltiferous, acetabuliform"
contains_letters,contains_letters:mpt,M と P と T をすべて含む単語,12853,"abaptistum, abdominoposterior, abepithymia, amphibiety, absorptiometer, absorptiometric, absumption, acanthopomatous, accompanyist, mastotympanic, monosymptomatic, monosynaptic"
